LastLoginDate,CustomerClass,NoRekCustomer ,CustomerName,Country,City,Region,Umur,Category,TipeProduct,TransPerMonth, Balance ,SalaryPerMonth,Kids,Houses,Vehicles
1/15/2014,Standard Class,TEC-PH-10001924,Brosina Hoffman,indonesia,Manado,Region D,60,menikah,Mandiri Deposit,54," 485,319,260 ",82355516,1,1,2
9/24/2012,Gold Class,OFF-AR-10004042,Max Engle,indonesia,Balikpapan,Region C,74,menikah,Mandiri Deposit,149," 262,628,395 ",29789054,2,0,1
9/24/2012,Gold Class,OFF-BI-10001097,Max Engle,indonesia,Balikpapan,Region C,75,menikah,Mandiri Deposit,138," 693,505,607 ",49612457,2,0,0
10/10/2014,Gold Class,OFF-AR-10004344,Maria Bertelson,indonesia,Bali,Region B,70,menikah,Mandiri Deposit,73," 394,310,872 ",129443266,1,0,0
10/10/2014,Gold Class,FUR-CH-10001802,Maria Bertelson,indonesia,Bali,Region B,25,single,Mandiri Deposit,70," 105,416,765 ",70275481,1,1,2
8/20/2014,Standard Class,OFF-BI-10002393,Sonia Cooley,indonesia,Jogyakarta,Region B,29,menikah,Mandiri Deposit,199," 112,025,067 ",57254285,3,1,2
10/20/2014,Standard Class,FUR-TA-10003008,Mary O'Rourke,indonesia,Jogyakarta,Region B,48,single,Investment and Bank Insurance,50," 437,382,791 ",161813183,3,1,2
9/2/2011,Platinum Class,OFF-AR-10000658,Katherine Ducich,indonesia,Padang,Region A,58,single,Mandiri Deposit,52," 12,795,492 ",187056247,3,0,2
9/2/2011,Platinum Class,OFF-PA-10000349,Katherine Ducich,indonesia,Padang,Region A,63,single,Mandiri Deposit,140," 151,511,172 ",136700261,2,0,0
9/28/2012,Standard Class,OFF-EN-10004483,Zuschuss Carroll,indonesia,Pontianak,Region C,47,menikah,Mandiri Deposit,129," 383,878,646 ",52712905,2,1,1
9/28/2012,Standard Class,OFF-BI-10002012,Zuschuss Carroll,indonesia,Pontianak,Region C,30,menikah,Mandiri Deposit,131," 495,375,158 ",107245366,3,1,2
9/28/2012,Standard Class,OFF-FA-10003021,Zuschuss Carroll,indonesia,Pontianak,Region C,42,menikah,Mandiri Credit Card,21," 293,327,991 ",78448995,0,1,2
1/14/2011,Standard Class,OFF-ST-10000078,Brian Dahlen,indonesia,Balikpapan,Region C,66,menikah,Mandiri Consumer Loan,151," 119,231,403 ",33897425,2,1,0
1/14/2011,Standard Class,OFF-AR-10003514,Brian Dahlen,indonesia,Balikpapan,Region C,30,menikah,Mandiri Deposit,97," 992,191,052 ",86874655,0,1,1
2/6/2012,Standard Class,FUR-CH-10001708,Ivan Liston,indonesia,Jambi,Region A,75,menikah,Mandiri Deposit,96," 888,779,746 ",170448438,3,1,1
2/6/2012,Standard Class,FUR-BO-10002598,Ivan Liston,indonesia,Jambi,Region A,45,menikah,Mandiri Deposit,146," 201,530,328 ",58792052,1,0,0
2/6/2012,Standard Class,OFF-AR-10001022,Ivan Liston,indonesia,Jambi,Region A,29,single,Mandiri Deposit,99," 373,871,303 ",184745123,2,1,0
12/22/2014,Standard Class,OFF-ST-10004459,Liz Preis,indonesia,Bali,Region B,64,menikah,Mandiri Consumer Loan,143," 716,287,047 ",96722266,3,0,0
9/6/2013,Platinum Class,OFF-PA-10004381,Joseph Holt,indonesia,Balikpapan,Region C,59,menikah,Mandiri Deposit,112," 410,397,754 ",166051992,3,0,1
9/6/2013,Platinum Class,OFF-BI-10000050,Joseph Holt,indonesia,Balikpapan,Region C,31,menikah,Mandiri Deposit,160," 807,258,857 ",27470973,2,1,0
9/6/2013,Platinum Class,OFF-FA-10000304,Joseph Holt,indonesia,Balikpapan,Region C,57,menikah,Mandiri Credit Card,186," 271,479,014 ",134955857,0,1,2
10/4/2011,Standard Class,OFF-LA-10002475,Joy Daniels,indonesia,Balikpapan,Region C,56,menikah,Mandiri Deposit,172," 995,675,702 ",172209039,3,1,2
11/28/2014,Standard Class,OFF-BI-10001989,Bill Donatelli,indonesia,Balikpapan,Region C,72,menikah,Mandiri Deposit,62," 129,401,416 ",158910845,3,1,1
10/29/2013,Gold Class,OFF-AR-10004441,Denise Leinenbach,indonesia,Padang,Region A,33,single,Mandiri Deposit,159," 260,341,828 ",176770332,1,0,2
6/9/2012,Standard Class,OFF-PA-10000304,Nathan Cano,indonesia,jakarta,Region B,51,menikah,Mandiri Deposit,84," 245,733,805 ",84087970,0,0,1
3/20/2012,Standard Class,OFF-BI-10001308,Joe Kamberova,indonesia,Semarang,Region B,73,menikah,Mandiri Deposit,164," 46,511,679 ",119757568,2,0,0
3/20/2012,Standard Class,OFF-FA-10003485,Joe Kamberova,indonesia,Semarang,Region B,31,menikah,Mandiri Credit Card,190," 333,554,929 ",108067201,3,0,1
3/7/2011,Platinum Class,OFF-AR-10001427,Aaron Bergman,indonesia,Balikpapan,Region C,20,menikah,Mandiri Deposit,198," 338,997,812 ",52669092,0,1,0
3/7/2011,Platinum Class,OFF-ST-10002344,Aaron Bergman,indonesia,Balikpapan,Region C,58,menikah,Mandiri Consumer Loan,175," 628,427,298 ",154397888,1,0,0
12/7/2012,Platinum Class,OFF-BI-10001031,Alan Hwang,indonesia,Padang,Region A,52,single,Mandiri Deposit,184," 780,380,869 ",113753100,1,1,2
12/7/2012,Platinum Class,OFF-BI-10003727,Alan Hwang,indonesia,Padang,Region A,34,single,Mandiri Deposit,118," 36,397,496 ",98042181,3,0,1
12/7/2012,Platinum Class,TEC-PH-10001336,Alan Hwang,indonesia,Padang,Region A,33,single,Mandiri Deposit,140," 213,743,139 ",167345973,0,0,0
11/7/2013,Gold Class,OFF-ST-10003442,Irene Maddox,indonesia,Balikpapan,Region C,65,menikah,Mandiri Consumer Loan,123," 229,147,857 ",158794461,1,0,2
9/3/2011,Silver Class,OFF-LA-10001175,Allen Goldenen,indonesia,Padang,Region A,44,single,Mandiri Deposit,189," 569,590,211 ",128444332,3,0,2
10/8/2013,Standard Class,OFF-PA-10000143,Cindy Chapman,indonesia,Balikpapan,Region C,51,menikah,Mandiri Deposit,50," 349,956,066 ",179650968,2,0,1
4/30/2011,Gold Class,TEC-AC-10002550,Tamara Manning,indonesia,Makasar,Region D,32,menikah,Mandiri Deposit,78," 249,338,421 ",57540558,0,0,2
11/24/2011,Standard Class,FUR-FU-10002960,Thea Hendricks,indonesia,Pekanbaru,Region A,31,menikah,Mandiri Deposit,82," 915,415,549 ",40335144,3,1,2
11/24/2011,Standard Class,TEC-PH-10002584,Thea Hendricks,indonesia,Pekanbaru,Region A,79,single,Mandiri Deposit,121," 659,623,486 ",19182448,3,0,1
11/15/2011,Platinum Class,TEC-AC-10003832,Shahid Shariari,indonesia,Balikpapan,Region C,65,menikah,Mandiri Deposit,64," 832,729,822 ",43852885,1,1,0
11/15/2011,Platinum Class,OFF-SU-10002537,Shahid Shariari,indonesia,Balikpapan,Region C,57,menikah,Mandiri Deposit,196," 142,392,211 ",38265539,0,0,0
12/19/2013,Standard Class,TEC-AC-10001465,Jeremy Ellison,indonesia,Balikpapan,Region C,80,menikah,Mandiri Deposit,102," 16,257,825 ",50952534,3,1,0
12/19/2013,Standard Class,TEC-AC-10003832,Jeremy Ellison,indonesia,Balikpapan,Region C,63,menikah,Mandiri Deposit,181," 161,375,234 ",96933907,0,1,1
7/30/2014,Standard Class,OFF-BI-10004828,Roland Fjeld,indonesia,Bandung,Region B,76,menikah,Mandiri Deposit,188," 595,272,942 ",45673189,0,0,0
7/30/2014,Standard Class,TEC-PH-10003012,Roland Fjeld,indonesia,Bandung,Region B,79,menikah,Mandiri Deposit,1," 217,070,925 ",84171309,2,0,0
7/30/2014,Standard Class,OFF-AP-10002311,Roland Fjeld,indonesia,Bandung,Region B,54,menikah,Mandiri Deposit,115," 220,865,153 ",65413810,0,1,0
7/30/2014,Standard Class,FUR-CH-10004626,Roland Fjeld,indonesia,Bandung,Region B,43,single,Mandiri Deposit,51," 779,423,581 ",157281149,1,0,0
9/2/2011,Gold Class,TEC-AC-10001606,Christina VanderZanden,indonesia,Jogyakarta,Region B,20,menikah,Mandiri Deposit,43," 426,126,042 ",77722199,2,1,1
1/30/2014,Standard Class,OFF-AR-10001216,Vivek Gonzalez,indonesia,Balikpapan,Region C,62,menikah,Mandiri Deposit,2," 372,996,870 ",153938019,0,0,1
1/30/2014,Standard Class,OFF-SU-10001664,Vivek Gonzalez,indonesia,Balikpapan,Region C,28,menikah,Mandiri Deposit,140," 348,293,216 ",25582769,3,0,2
1/30/2014,Standard Class,OFF-BI-10002498,Vivek Gonzalez,indonesia,Balikpapan,Region C,68,menikah,Mandiri Deposit,158," 694,663,873 ",119029313,0,1,0
11/18/2014,Gold Class,TEC-AC-10003610,Emily Grady,indonesia,Mataram,Region B,79,menikah,Mandiri Deposit,146," 192,413,100 ",174759465,0,0,2
11/11/2013,Gold Class,OFF-PA-10002421,Arianne Irving,indonesia,Balikpapan,Region C,66,menikah,Mandiri Deposit,98," 558,274,181 ",143742321,0,0,2
11/11/2013,Gold Class,OFF-AP-10000055,Arianne Irving,indonesia,Balikpapan,Region C,21,menikah,Mandiri Deposit,108," 73,980,398 ",150297344,3,1,1
11/11/2013,Gold Class,OFF-PA-10001363,Arianne Irving,indonesia,Balikpapan,Region C,76,menikah,Mandiri Deposit,117," 717,110,870 ",171999189,3,1,2
11/11/2013,Gold Class,OFF-ST-10001496,Arianne Irving,indonesia,Balikpapan,Region C,37,menikah,Mandiri Consumer Loan,52," 20,097,780 ",41398919,3,1,0
11/11/2013,Gold Class,OFF-BI-10004656,Arianne Irving,indonesia,Balikpapan,Region C,64,menikah,Mandiri Deposit,180," 253,679,605 ",50451304,3,0,1
11/11/2013,Gold Class,OFF-AR-10001227,Arianne Irving,indonesia,Balikpapan,Region C,62,menikah,Mandiri Deposit,37," 268,143,483 ",71592684,1,1,2
3/31/2011,Standard Class,OFF-BI-10002071,Dorothy Dickinson,indonesia,Jogyakarta,Region B,71,menikah,Mandiri Deposit,46," 699,162,107 ",82716685,3,1,1
3/31/2011,Standard Class,TEC-AC-10004901,Dorothy Dickinson,indonesia,Jogyakarta,Region B,30,menikah,Mandiri Deposit,52," 823,803,936 ",130713072,0,1,1
1/3/2012,Gold Class,TEC-AC-10003198,Amy Hunt,indonesia,Jogyakarta,Region B,48,menikah,Mandiri Deposit,182," 693,236,060 ",193648713,2,0,2
1/3/2012,Gold Class,OFF-AR-10001246,Amy Hunt,indonesia,Jogyakarta,Region B,56,menikah,Mandiri Deposit,74," 325,580,045 ",148895798,1,0,1
1/3/2012,Gold Class,FUR-BO-10003272,Amy Hunt,indonesia,Jogyakarta,Region B,28,single,Mandiri Deposit,105," 187,758,679 ",18580337,0,0,2
9/8/2012,Platinum Class,OFF-PA-10002606,Neoma Murray,indonesia,Balikpapan,Region C,57,menikah,Mandiri Deposit,43," 542,934,611 ",155620344,1,1,0
9/8/2012,Platinum Class,OFF-ST-10002486,Neoma Murray,indonesia,Balikpapan,Region C,35,menikah,Mandiri Consumer Loan,139," 609,009,216 ",105435312,1,0,0
4/4/2013,Standard Class,OFF-BI-10004330,Carlos Soltero,indonesia,Palembang,Region A,66,single,Mandiri Deposit,176," 108,632,771 ",115209454,1,0,2
12/6/2013,Gold Class,TEC-PH-10000560,Theone Pippenger,indonesia,Makasar,Region D,38,menikah,Mandiri Deposit,129," 655,744,413 ",97547444,3,1,2
5/8/2012,Standard Class,OFF-BI-10003684,Daniel Lacy,indonesia,Mataram,Region B,39,menikah,Mandiri Deposit,4," 40,922,292 ",156110719,3,1,2
5/8/2012,Standard Class,TEC-PH-10000441,Daniel Lacy,indonesia,Mataram,Region B,59,menikah,Mandiri Deposit,114," 635,988,891 ",156420593,3,0,0
5/8/2012,Standard Class,FUR-FU-10000723,Daniel Lacy,indonesia,Mataram,Region B,25,single,Mandiri Deposit,8," 785,427,877 ",107193612,2,1,0
9/23/2014,Platinum Class,TEC-PH-10004977,Christina Anderson,indonesia,Jambi,Region A,40,single,Mandiri Deposit,147," 659,253,932 ",122330974,3,0,0
12/1/2014,Standard Class,TEC-AC-10002001,Shahid Collister,indonesia,Makasar,Region D,42,menikah,Mandiri Deposit,63," 342,325,577 ",175502420,0,1,2
12/1/2014,Standard Class,FUR-TA-10001889,Shahid Collister,indonesia,Makasar,Region D,75,menikah,Investment and Bank Insurance,16," 658,348,142 ",62845346,1,0,1
11/5/2012,Silver Class,OFF-ST-10000649,Justin MacKendrick,indonesia,Balikpapan,Region C,60,menikah,Mandiri Consumer Loan,88," 587,170,264 ",101162375,1,0,2
4/26/2014,Gold Class,OFF-BI-10002103,Mick Brown,indonesia,Balikpapan,Region C,76,menikah,Mandiri Deposit,42," 993,886,938 ",162274856,3,0,2
4/20/2011,Gold Class,FUR-TA-10001705,Seth Vernon,indonesia,Semarang,Region B,42,single,Investment and Bank Insurance,189," 75,324,259 ",97436141,3,0,2
4/20/2011,Gold Class,OFF-ST-10004634,Seth Vernon,indonesia,Semarang,Region B,77,menikah,Mandiri Consumer Loan,152," 747,107,807 ",151875838,1,0,0
4/20/2011,Gold Class,FUR-TA-10004442,Seth Vernon,indonesia,Semarang,Region B,35,single,Investment and Bank Insurance,3," 563,113 ",123493140,1,1,0
11/26/2014,Standard Class,OFF-ST-10001325,Bradley Drucker,indonesia,Balikpapan,Region C,57,menikah,Mandiri Consumer Loan,92," 758,611,010 ",62569916,3,1,2
9/9/2013,Standard Class,TEC-AC-10004209,Jill Matthias,indonesia,Makasar,Region D,48,menikah,Mandiri Deposit,28," 594,019,994 ",68558258,0,0,1
12/31/2014,Standard Class,OFF-FA-10003472,Jill Matthias,indonesia,Balikpapan,Region C,69,menikah,Mandiri Credit Card,165," 955,539,833 ",11657335,3,0,0
12/6/2011,Standard Class,OFF-AP-10004036,Berenike Kampe,indonesia,Jogyakarta,Region B,34,menikah,Mandiri Deposit,109," 88,967,406 ",133369609,0,0,1
12/6/2011,Standard Class,FUR-TA-10004086,Berenike Kampe,indonesia,Jogyakarta,Region B,55,single,Investment and Bank Insurance,81," 907,665,858 ",50816649,3,1,0
12/6/2011,Standard Class,TEC-PH-10000307,Berenike Kampe,indonesia,Jogyakarta,Region B,74,menikah,Mandiri Deposit,104," 697,527,867 ",29862172,3,1,2
12/6/2011,Standard Class,FUR-FU-10002088,Berenike Kampe,indonesia,Jogyakarta,Region B,29,single,Mandiri Deposit,84," 109,138,977 ",168357658,0,0,2
12/6/2011,Standard Class,OFF-BI-10004965,Berenike Kampe,indonesia,Jogyakarta,Region B,69,menikah,Mandiri Deposit,39," 208,750,425 ",158816017,1,0,2
12/6/2011,Standard Class,OFF-ST-10002485,Berenike Kampe,indonesia,Jogyakarta,Region B,64,menikah,Mandiri Consumer Loan,41," 17,811,965 ",59506524,0,1,0
3/17/2011,Silver Class,OFF-AR-10003732,Annie Zypern,indonesia,Jogyakarta,Region B,66,menikah,Mandiri Deposit,14," 751,426,233 ",181722101,2,1,1
3/17/2011,Silver Class,OFF-PA-10002195,Annie Zypern,indonesia,Jogyakarta,Region B,53,menikah,Mandiri Deposit,150," 544,834,489 ",50561375,0,0,0
3/17/2011,Silver Class,OFF-PA-10002365,Annie Zypern,indonesia,Jogyakarta,Region B,67,menikah,Mandiri Deposit,65," 616,944,357 ",76275330,2,0,2
3/26/2012,Gold Class,OFF-PA-10001950,Gene McClure,indonesia,Palembang,Region A,33,single,Mandiri Deposit,16," 284,557,541 ",14709773,2,1,0
3/26/2012,Gold Class,TEC-AC-10004633,Gene McClure,indonesia,Palembang,Region A,54,single,Mandiri Deposit,154," 203,771,049 ",33431698,3,0,1
12/14/2011,Standard Class,FUR-CH-10002439,Bryan Mills,indonesia,Palu,Region D,32,menikah,Mandiri Deposit,56," 97,375,738 ",160542914,1,0,1
11/13/2012,Silver Class,FUR-FU-10001025,Helen Abelman,indonesia,Jogyakarta,Region B,59,single,Mandiri Deposit,10," 413,975,890 ",26716901,2,1,0
1/31/2013,Gold Class,OFF-PA-10003936,Aimee Bixby,indonesia,Jogyakarta,Region B,44,menikah,Mandiri Deposit,46," 232,318,657 ",113687131,3,0,0
11/18/2013,Standard Class,OFF-BI-10004140,Maribeth Schnelling,indonesia,Pontianak,Region C,53,menikah,Mandiri Deposit,166," 83,258,592 ",106911050,2,1,0
7/26/2014,Standard Class,OFF-LA-10004178,Dorothy Dickinson,indonesia,Palembang,Region A,57,single,Mandiri Deposit,8," 239,666,921 ",31546027,3,0,1
11/12/2014,Standard Class,OFF-ST-10003324,Meg Tillman,indonesia,Padang,Region A,30,single,Mandiri Consumer Loan,39," 856,574,637 ",148457369,1,1,2
9/26/2012,Standard Class,OFF-FA-10004854,Gene McClure,indonesia,Palembang,Region A,73,single,Mandiri Credit Card,184," 653,989,369 ",11612148,2,1,2
9/26/2012,Standard Class,TEC-MA-10002859,Gene McClure,indonesia,Palembang,Region A,37,single,Mandiri Saving,81," 722,653,707 ",135005819,1,0,0
9/26/2012,Standard Class,OFF-BI-10000088,Gene McClure,indonesia,Palembang,Region A,57,single,Mandiri Deposit,93," 690,071,629 ",65364213,2,0,0
9/14/2011,Silver Class,FUR-TA-10001039,Darrin Martin,indonesia,Padang,Region A,56,menikah,Investment and Bank Insurance,158," 517,951,174 ",35673930,0,0,1
9/14/2011,Silver Class,OFF-EN-10001099,Darrin Martin,indonesia,Padang,Region A,43,single,Mandiri Deposit,5," 29,155,742 ",102648924,1,0,1
9/14/2011,Silver Class,TEC-MA-10003979,Darrin Martin,indonesia,Padang,Region A,68,single,Mandiri Saving,61," 282,163,860 ",187543052,0,1,1
9/14/2011,Silver Class,OFF-AP-10002945,Darrin Martin,indonesia,Padang,Region A,64,single,Mandiri Deposit,22," 376,719,623 ",64430814,2,1,1
9/14/2011,Silver Class,TEC-PH-10001536,Darrin Martin,indonesia,Padang,Region A,71,single,Mandiri Deposit,34," 281,027,678 ",84429117,3,0,1
9/14/2011,Silver Class,TEC-PH-10000526,Darrin Martin,indonesia,Padang,Region A,43,single,Mandiri Deposit,110," 599,664,977 ",18912385,0,1,2
9/14/2011,Silver Class,OFF-PA-10000213,Darrin Martin,indonesia,Padang,Region A,65,single,Mandiri Deposit,61," 626,685,696 ",92143564,0,1,1
6/21/2012,Standard Class,TEC-PH-10001819,Emily Phan,indonesia,Palu,Region D,55,menikah,Mandiri Deposit,71," 551,285,915 ",122420067,3,0,2
12/14/2012,Standard Class,OFF-BI-10002432,Rick Duston,indonesia,Balikpapan,Region C,70,menikah,Mandiri Deposit,102," 274,783,936 ",46909075,1,0,1
9/30/2014,Standard Class,OFF-EN-10001539,Joseph Airdo,indonesia,Padang,Region A,70,single,Mandiri Deposit,28," 222,775,958 ",19961916,3,0,1
9/30/2014,Standard Class,OFF-PA-10004996,Joseph Airdo,indonesia,Padang,Region A,39,single,Mandiri Deposit,94," 970,657,383 ",79301558,0,1,0
11/8/2012,Standard Class,TEC-AC-10001956,Shaun Weien,indonesia,Balikpapan,Region C,45,menikah,Mandiri Deposit,142," 317,994,538 ",62640844,0,1,2
4/2/2013,Standard Class,FUR-CH-10000454,Frank Preis,indonesia,Padang,Region A,63,menikah,Mandiri Deposit,118," 831,834,614 ",22491302,3,0,1
4/2/2013,Standard Class,OFF-SU-10000946,Frank Preis,indonesia,Padang,Region A,77,single,Mandiri Deposit,100," 484,984,288 ",34575533,0,0,1
4/2/2013,Standard Class,OFF-BI-10004140,Frank Preis,indonesia,Padang,Region A,56,single,Mandiri Deposit,117," 277,822,410 ",130139211,1,0,1
2/3/2014,Standard Class,OFF-ST-10000464,John Lee,indonesia,Balikpapan,Region C,48,menikah,Mandiri Consumer Loan,31," 107,995,211 ",40245457,0,1,1
2/3/2014,Standard Class,OFF-AP-10000252,John Lee,indonesia,Balikpapan,Region C,38,menikah,Mandiri Deposit,86," 234,257,170 ",87464005,0,0,0
6/21/2011,Silver Class,TEC-PH-10001578,James Galang,indonesia,Padang,Region A,34,single,Mandiri Deposit,139," 288,685,215 ",133059806,2,0,2
6/30/2011,Standard Class,OFF-BI-10004528,Cari Schnelling,indonesia,Padang,Region A,73,single,Mandiri Deposit,57," 447,581,660 ",139333369,1,0,2
6/30/2011,Standard Class,OFF-AR-10001026,Cari Schnelling,indonesia,Padang,Region A,20,single,Mandiri Deposit,130," 773,719,460 ",168069972,1,1,2
8/7/2012,Platinum Class,OFF-BI-10002215,Kelly Williams,indonesia,Bandung,Region B,78,menikah,Mandiri Deposit,129," 630,517,428 ",138934261,2,0,1
8/7/2012,Platinum Class,FUR-FU-10000305,Kelly Williams,indonesia,Bandung,Region B,59,single,Mandiri Deposit,145," 526,296,571 ",19901417,2,1,0
11/19/2013,Gold Class,FUR-CH-10000863,Ashley Jarboe,indonesia,Surabaya,Region B,59,single,Mandiri Deposit,35," 720,704,811 ",69574621,3,1,2
11/10/2011,Standard Class,OFF-AR-10001149,Sam Craven,indonesia,Mataram,Region B,31,menikah,Mandiri Deposit,115," 335,402,535 ",145010684,0,0,2
11/10/2011,Standard Class,OFF-PA-10000130,Sam Craven,indonesia,Mataram,Region B,21,menikah,Mandiri Deposit,48," 77,852,557 ",62723296,3,1,0
11/10/2011,Standard Class,OFF-PA-10002479,Sam Craven,indonesia,Mataram,Region B,35,menikah,Mandiri Deposit,176," 144,450,097 ",187673597,0,1,0
11/10/2011,Standard Class,FUR-CH-10004997,Sam Craven,indonesia,Mataram,Region B,75,single,Mandiri Deposit,46," 434,563,873 ",58801582,2,0,2
11/10/2011,Standard Class,OFF-ST-10004950,Sam Craven,indonesia,Mataram,Region B,60,menikah,Mandiri Consumer Loan,36," 517,313,144 ",179505127,1,0,0
11/10/2011,Standard Class,OFF-ST-10001490,Sam Craven,indonesia,Mataram,Region B,38,menikah,Mandiri Consumer Loan,167," 7,507,047 ",178300900,1,1,0
10/20/2014,Standard Class,OFF-BI-10002799,Christina Anderson,indonesia,Surabaya,Region B,43,menikah,Mandiri Deposit,60," 593,481,801 ",75613769,2,0,2
10/20/2014,Standard Class,FUR-BO-10004360,Christina Anderson,indonesia,Surabaya,Region B,66,single,Mandiri Deposit,98," 607,469,110 ",173352607,3,0,2
11/6/2013,Platinum Class,OFF-BI-10002082,Joseph Holt,indonesia,Balikpapan,Region C,32,menikah,Mandiri Deposit,9," 811,832,232 ",150390178,2,0,1
9/13/2012,Standard Class,TEC-AC-10001314,Zuschuss Carroll,indonesia,Jogyakarta,Region B,51,menikah,Mandiri Deposit,117," 596,152,473 ",71602855,0,0,1
9/13/2012,Standard Class,FUR-CH-10000015,Zuschuss Carroll,indonesia,Jogyakarta,Region B,36,single,Mandiri Deposit,23," 629,993,279 ",27159397,3,0,1
11/15/2014,Standard Class,TEC-AC-10004855,Xylona Preis,indonesia,Bandung,Region B,53,menikah,Mandiri Deposit,109," 544,307,562 ",96977362,2,0,0
11/15/2014,Standard Class,OFF-AR-10003582,Xylona Preis,indonesia,Bandung,Region B,21,menikah,Mandiri Deposit,135," 482,814,444 ",158400045,1,0,2
5/6/2014,Standard Class,OFF-EN-10003448,Darren Koutras,indonesia,Balikpapan,Region C,76,menikah,Mandiri Deposit,129," 101,841,058 ",38140772,2,1,0
5/10/2011,Standard Class,OFF-EN-10001434,Arianne Irving,indonesia,Banjarmasin,Region C,24,menikah,Mandiri Deposit,193," 119,352,614 ",174353263,3,1,0
5/10/2011,Standard Class,TEC-PH-10003988,Arianne Irving,indonesia,Banjarmasin,Region C,42,menikah,Mandiri Deposit,163," 159,973,235 ",79706347,0,0,0
3/4/2013,Standard Class,OFF-SU-10000151,Alex Avila,indonesia,jakarta,Region B,66,menikah,Mandiri Deposit,164," 259,466,993 ",39413701,2,1,1
3/4/2013,Standard Class,OFF-FA-10001332,Alex Avila,indonesia,jakarta,Region B,59,menikah,Mandiri Credit Card,108," 260,654,867 ",188574829,2,0,1
3/4/2013,Standard Class,TEC-PH-10000895,Alex Avila,indonesia,jakarta,Region B,58,menikah,Mandiri Deposit,189," 801,358,293 ",126820936,2,0,2
3/4/2013,Standard Class,TEC-AC-10002857,Alex Avila,indonesia,jakarta,Region B,76,menikah,Mandiri Deposit,54," 637,244,630 ",119562658,2,0,2
8/15/2012,Standard Class,OFF-ST-10003638,Richard Eichhorn,indonesia,Balikpapan,Region C,33,menikah,Mandiri Consumer Loan,30," 422,979,852 ",148737336,1,0,0
